index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Bridgewater,0.015,-0.095,,0.02,0.0,190400,187500.0,-6.9,0.7867112476186774,0.06998172699350726,0.0012829983282142993,0.018584036390498042,0.000544302321060612,0.01768982543446989,0.015473737413008825,0.03452431865013025,0.6759999999999999,0.629,0.14494537166558427,0.05068452228817872,0.0964242131336083,0.056247457661271504,0.02694933136298283,0.0200883777361684,0.06045056438760828,0.017245099656587642,0.032079593984835064,0.13400493209850178,0.14395640537703444,0.0,0.02985441983559795,0.018543117910309288,0.02898907433311685,0.04042399704447425,0.009704231706395193,0.7298974294035709,0.2632645308344941,0.003925541344814486,0.002912498417120425,-0.0,0.6805334162746394,-0.146883869211928,-0.0215271622134988,-0.010890211472711157,0.171,0.17,0.72,0.086,-0.095,-0.13042927694061035,88640.0,14136.0,-0.302,0.8540000000000001,0.08,0.032,0.061,0.001,0.006,0.045,34692,-0.057,-0.4374,-0.012,0.135,0.8540000000000001,-0.008,-0.003,555.0,561.0,-0.005,0.778,417817632,-0.0073,3.45,0.034366503534529635,0.9853815948058008,0.30475870312266545,0.03869714627222471,,,,0.406,0.2601,0.038878737218615136,0.004,0.362,0.00047999999999999996,-0.00245751966,0.0002700000000000001,-0.0008100000000000001,0.005870000000000001,0.00257,0.0029,0.0055000000000000005,0.04084512272,0.03713192975,0.00519847016,-9.723,0.058,0.448,0.152,0.152,0.069,0.18,0.34700000000000003,0.172,0.206,0.11,0.062,0.043,0.06,5.005,5.032,0.13699999999999998,0.278,0.114,-0.112,1.854714e-05,0.038878737218615136,-5.131993312857198,-11.974651063333464,-1.5940282259632208,64.9,44.3,0.060926138538078836,0.2688097971680061,0.30577879831611177,0.3644852659778033,-0.09851301115241637,0.532373251490291,0.467626748509709,-13.829166828661403,-63.4812021305548,-18.28078224019284,-4.202791493332296,-4.078379534232728,-22.499125228412584,-53.78484506823219,-11.395357878776098,0.1776,-0.2085,-0.583,-0.063,0.034,-0.125,-0.126,-0.097,1.579778831,-0.917666924,-0.0,0.009330896932467631,-0.00567629563391781,-0.00038878737218615134,-0.00031102989774892115,-0.9719684304653784,-0.007936895000000001,-0.002618239,0.8275,-0.15551494887446055,-0.0196772924,0.0015162707515259904,0.00046654484662338164,-91.5,-589.856,-101.0,-93.0,-97.0,-94.0,-125.0
Brimfield,0.014,-0.042,15856.46,0.36,0.0,139400,95000.0,-7.6,0.8281417830290011,0.003490870032223416,0.0,0.002953813104189044,0.0,0.0,0.0,0.01825993555316864,0.695,0.643,0.14908967597843753,0.06431319355932599,0.10649262569888394,0.05888415773938289,0.05094941307946605,0.00501141767994748,0.012946162339864323,0.03925610515958858,0.02338661583975491,0.08519410055910716,0.05136703121946167,0.0,0.07308317449923409,0.027980415379706764,0.051784649359457285,0.02422185211974616,0.01002283535989496,0.8546075085324232,0.12764505119453926,0.007508532423208191,0.004095563139931741,-0.0061433447098976105,0.8936627282491945,-0.030612244897959183,-0.03890784982935153,-0.0061433447098976105,0.182,0.159,0.7020000000000001,0.139,-0.056,-0.17133105802047782,86523.0,19432.0,-0.354,0.939,0.042,0.0,0.0,0.0,0.021,0.04,39077,-0.114,-0.4122,-0.012,0.029,0.971,-0.0,-0.0,,,,,7172980786,-0.006999999999999999,2.01,0.08255659121171771,0.998657357679914,0.17775324316864474,0.029533535743858683,-4.027926960257787,11.815252416756177,14.232008592910848,0.483,0.0932,0.0,0.0,0.454,0.00022,-0.00188085676,0.00014,-0.00114,0.01083,0.00812,0.0,0.0027,0.0,0.01363512408,0.0027270248200000004,-1.039,1.0,0.471,0.16,0.081,0.027000000000000003,0.26,0.441,0.115,0.07400000000000001,0.043,0.077,0.026,0.223,5.059,5.08,0.16899999999999998,0.329,0.205,-0.115,1.92925e-06,0.26852846401718583,-5.370569280343716,-9.398496240601505,-0.5370569280343717,63.7,77.9,0.05904581955597544,0.2522437411431271,0.3637222484648087,0.3249881908360888,-0.0,0.5125673249551167,0.4874326750448833,-101.12781954887218,-325.21482277121373,-175.77873254564983,,,-258.0021482277121,-500.563909774436,-88.85606874328678,,,,,,,-0.16899999999999998,-0.059,0.0,,-0.0002685284640171858,0.009398496240601505,-0.05531686358754028,-0.005639097744360902,-0.0,-0.5370569280343717,-0.007594791,-0.002617788,0.7254,-0.26852846401718583,-0.19685039370000001,0.026047261009667026,0.004564983888292159,,-606.5619,-95.0,-64.0,-46.0,-105.0,-175.0
Brockton,0.055,-0.168,14491.29,0.07,3.2636659366827545,127900,119800.0,-9.7,0.357206642144877,0.3020326153976995,0.0021474284013352327,0.016467161354793442,0.00030829417642931563,0.08146407841302915,0.02185699402547148,0.0769778666042991,0.682,0.615,0.07196123669611668,0.020155369201939,0.06399243292073599,0.04452850005505562,0.0625749884314058,0.018184775643601908,0.05349988651801132,0.03861671938004437,0.04229861787062154,0.08203892129708618,0.11450185728442876,0.0012618713136719954,0.031978930551961535,0.019152786514363987,0.050111848470344035,0.03986130478530989,0.0271561621065576,0.6198447204968944,0.3459937888198758,0.026304347826086958,0.004316770186335404,-0.003540372670807453,0.5794442200157336,-0.14957582973656794,-0.01077639751552795,-0.030931677018633537,0.257,0.35700000000000004,0.591,0.049,-0.244,-0.17366459627329192,52393.0,22485.0,-0.325,0.866,0.103,0.075,0.019,0.002,0.018000000000000002,0.02,24278,-0.28600000000000003,-0.4394,-0.119,0.112,0.847,-0.033,-0.008,501.0,488.0,-0.044,0.624,272758265,-0.0106,0.27,0.0584206901828755,0.9618990921268046,0.2488281464405291,0.038103079203029806,-0.0212616673399528,0.0106308336699764,0.0106308336699764,0.0,0.13119999999999998,0.5209108498288436,0.052000000000000005,0.35600000000000004,0.0007700000000000001,-0.0045887906,0.0017499999999999998,-0.00232,0.0439,0.010790000000000001,0.0044,0.0017,0.1368453435,0.1549853077,0.012835881059999998,-43.98,0.0,0.313,0.147,0.118,0.104,0.317,0.35,0.194,0.121,0.079,0.052000000000000005,0.045,0.159,4.867,4.838,0.16,0.715,0.54,-0.16899999999999998,3.091922e-05,0.0318925010099292,-25.11002912848425,-37.48431952033678,-4.7094593157995455,57.1,52.2,0.16461857162969368,0.3288751231873856,0.321433599485127,0.1850727056977937,-0.03928170594837262,0.4656308684406335,0.5343691315593665,-4.3512002211213385,-27.087364191099862,-8.399421682648354,-4.301235302872452,-3.0956987646971275,-15.987710756277508,-51.583994216826476,-4.115195713647864,0.1562,-0.33140000000000003,-0.6729999999999999,-0.116,0.041,-0.13699999999999998,-0.158,-0.06,5.099675475,-5.945076799,-1.06308336699764e-05,,-0.0012757000403971679,-9.56775030297876e-05,-9.56775030297876e-05,-3.18925010099292,-0.008121146000000001,-0.0030804929999999997,0.8077,-0.106308336699764,-0.2737570799,0.0002870325090893628,6.37850020198584e-05,-261.1,-1224.518,-84.0,-101.0,-120.0,-125.0,-200.0
Brookfield,0.0,-0.092,12890.1,0.06,0.0,118600,95000.0,-5.2,0.7895201648513395,0.010008831321754487,0.0,0.008242566970856638,0.0,0.004415660877244628,0.02001766264350897,0.0,0.6609999999999999,0.623,0.1460074062138673,0.0618995799806363,0.08221776272237187,0.03591120670632335,0.013230444576013864,0.03071353205146076,0.036856238461752906,0.011812896942869522,0.025043341518883388,0.09686575493153007,0.08458034211094577,0.0,0.051504230670911116,0.02079069861945036,0.059537000592062385,0.046779071893763305,0.028823468540601638,0.7642505277973258,0.2357494722026741,0.0,0.0,-0.0,0.8542831910509273,-0.054459817486017074,-0.02814919071076706,-0.0,0.198,0.28600000000000003,0.5710000000000001,0.14400000000000002,-0.208,-0.15904292751583393,64219.0,38611.0,-0.196,0.929,0.057,0.0,0.006,0.0,0.005,0.059,37864,-0.065,-0.4431,-0.006999999999999999,,,,,,,,,23335027792,-0.0154,4.17,0.051036682615629984,0.9361201059758608,0.17452113104287018,0.016114320462146548,-2.9437739181630853,5.298793052693553,6.770680011775098,0.509,0.0997,0.0,0.0,0.435,0.00047000000000000004,-0.00200140944,2.9999999999999997e-05,-0.0005600000000000001,0.0,0.0,0.0,0.0,0.0,0.02061248528,0.00294464075,-2.18,1.0,0.471,0.096,0.094,0.048,0.29100000000000004,0.371,0.201,0.181,0.081,0.016,0.057,0.093,5.047,5.044,0.139,0.389,0.304,-0.138,5.02161e-06,0.2943773918163085,,,,61.7,,0.08367983367983367,0.27702702702702703,0.27806652806652804,0.3612266112266112,-0.0,0.5261102977061981,0.4738897022938018,-104.23903444215486,-470.415072122461,-165.79334707094498,,,-145.5401825139829,-596.6146599941125,-113.21754489255228,0.1944,-0.2473,-0.622,-0.085,0.039,-0.122,-0.228,-0.083,0.0,-2.055800294,-0.0005887547836326171,0.00971445392993818,-0.2378569325875773,-0.045334118339711515,-0.0,-0.0,-0.0073639640000000015,-0.002546194,0.9125,-0.2943773918163085,-0.2577319588,0.2425669708566382,0.045334118339711515,,-1098.191,-81.0,-86.0,-117.0,-131.0,-0.0
Brookline,0.197,-0.114,,0.05,0.7668188944175585,395300,625000.0,-3.6,0.6493592802126644,0.02566287233317429,0.0006816167950378297,0.1306829800286279,0.00028968713789107763,0.010360575284575013,0.025236861836275645,0.047406448094881065,0.6940000000000001,0.6679999999999999,0.2078523071095897,0.134410138213111,0.19698521299708527,0.10221700964508174,0.006453931479961487,0.007601863956634478,0.020178101978851923,0.00752533512485628,0.01880058300684433,0.0603302290518139,0.05308549964347769,0.0005867210436328625,0.0042856145795791695,0.006147816152848689,0.010433430732427858,0.004183576137208237,0.001709143909713121,0.6841721961482441,0.2996034957112801,0.011692830555106004,0.0042482602362841895,-0.00028321734908561257,0.5244700429418581,-0.2165155749437666,-0.0016183848519177866,-0.011692830555106004,0.18600000000000005,0.506,0.458,0.035,-0.076,-0.10236284188379996,111289.0,42806.0,-0.294,0.399,0.046,0.307,0.163,0.049,0.015,0.067,65189,-0.047,-0.5079,-0.069,0.005,0.979,-0.013,-0.002,622.0,637.0,-0.003,0.764,206909261,-0.015,0.88,0.06906012842965557,0.9774725649239996,0.13851555878435645,0.15778458132253992,,,,0.0,0.1715,0.08520209937972872,0.008,0.35100000000000003,0.0005099999999999999,-0.0050753809500000005,0.0009,-0.00044,0.07593,0.01387,0.024,0.0414,0.02711129185,0.042191947949999996,0.005930595090000001,-87.01,0.0,0.442,0.179,0.063,0.066,0.25,0.399,0.156,0.099,0.105,0.046,0.033,0.163,5.146,5.117,0.158,0.35700000000000004,0.093,-0.122,0.00021781678,0.05112125962783723,-2.8968713789107765,-13.956103878399565,-0.03408083975189149,68.1,65.9,0.022146828762604844,0.03797945528225426,0.08286997769610152,0.8570037382590394,-0.14632501685772084,0.4644122468404632,0.5355877531595368,-6.238497716583737,-16.735396360166312,-4.778133733215187,-1.0974030400109058,-0.8298684479585577,-11.848203939745073,-15.873151114443464,-2.8900552109603983,0.3014,-0.1179,-0.39,-0.044,0.027000000000000003,-0.075,-0.183,-0.118,0.0,-2.130825949,-0.0,0.01112739417899257,-0.0013461931701997136,-0.000664576375161884,-6.816167950378297e-05,-0.28968713789107764,-0.007076887,-0.0034032000000000003,0.8370000000000001,-0.05112125962783723,-0.004954419339999999,0.00017040419875945744,8.520209937972872e-05,-17.9,-645.1384,-105.0,-100.0,-65.0,-69.0,-12.0
Buckland,0.011,-0.108,,0.09,0.0,120800,112500.0,-8.2,0.8095485210171249,0.0,0.009859885832900879,0.03580695381421898,0.0,0.0,0.012454592631032694,0.0,0.684,0.627,0.12828693898259352,0.01655315341710884,0.12249333528660546,0.06538495599757993,0.05545306394731462,0.030623333821651364,0.06869558668100169,0.02151909944224149,0.04221054121362755,0.038072252859350335,0.06621261366843538,0.005793603695988095,0.05214243326389285,0.03889991053020578,0.06786792901014625,0.03972756820106122,0.00827657670855442,0.8453608247422679,0.15463917525773194,0.0,0.0,-0.0,0.8240788790866632,-0.09963674104826156,-0.0,-0.0057273768613974796,0.147,0.446,0.498,0.056,-0.196,-0.13974799541809851,50899.0,22019.0,-0.406,0.895,0.062,0.0,0.057,0.0,0.005,0.044,28667,-0.118,-0.4432,-0.0,,,,,,,,,6240542042,-0.0046,0.42,0.15527950310559005,0.9673066943435392,0.1414033208355651,0.031065881092662024,-2.5947067981318117,5.708354955889982,12.454592631032693,2.016,0.08470000000000001,0.0,0.0,0.465,0.00058,-0.0022519084,0.0,-0.00114,0.005560000000000001,0.005560000000000001,0.0,0.0,0.0,0.0,0.0,-0.967,1.0,0.394,0.183,0.07400000000000001,0.069,0.28,0.223,0.289,0.102,0.141,0.108,0.016,0.121,,,,,,,,,,,,63.1,,0.07987551867219916,0.25311203319502074,0.3153526970954357,0.3516597510373444,-0.0,0.5060918462980318,0.4939081537019681,,,,-0.0,-0.0,,,,,,,,,,-0.068,-0.005,0.0,,-0.0,0.0072651790347690705,-0.1100155682407888,-0.024909185262065387,-0.0,-0.0,-0.006224858000000001,-0.0022184179999999998,0.8649,-0.0,-0.0,0.02802283341982356,0.01401141670991178,,,-112.0,-113.0,-136.0,-66.0,-1.0
Burlington,0.011,-0.04,21840.05,0.26,0.0,243100,441700.0,-4.9,0.6393694142917418,0.041578765678339916,0.0004602815388746117,0.12937746921867208,0.0,3.835679490621764e-05,0.010778259368647156,0.014767366038893791,0.669,0.635,0.17263577927869292,0.11494957591579867,0.07055234086686961,0.06384745230845991,0.017577680815290292,0.015342717962487056,0.034188891207746736,0.019208599653822368,0.025913488212232074,0.08009623629235367,0.10425799686319943,0.0006040440142711437,0.0318935239535164,0.02458459138083556,0.025309444197960933,0.014195034335371882,0.006221653346992782,0.7046594233180109,0.2805056414542416,0.008775595486836606,0.00605933974091099,-0.0,0.7662920486364159,-0.10018794829504046,-0.004492269118261596,-0.015879648976180525,0.204,0.045,0.815,0.134,-0.043,-0.13957375679063935,99254.0,25545.0,-0.272,0.906,0.08,0.032,0.017,0.001,0.006999999999999999,0.038,45962,-0.041,-0.4006,-0.05,0.125,0.809,-0.06,-0.005,562.0,562.0,-0.004,0.85,43619137030,-0.006500000000000001,0.0,0.10054935908107207,0.9789421195964864,0.19616864316027446,0.04208146591044303,-0.6137087184994822,2.10962371984197,2.646618848529017,0.0,0.1067,2.608262053622799,0.267,0.416,0.00045,-0.0030341926400000003,0.0007099999999999999,-0.0004,0.21832,0.02866,0.0051,0.0043,0.2699483922,0.43866613740000004,0.046050019850000005,-20.885,0.0,0.408,0.188,0.094,0.106,0.204,0.401,0.168,0.104,0.098,0.044,0.067,0.118,5.005,5.032,0.13699999999999998,0.278,0.114,-0.112,4.799268e-05,0.038356794906217635,-5.67680564612021,-28.575812205132138,-1.035633462467876,61.6,72.2,0.041829781064230825,0.1428157169783964,0.21705089169204,0.5983036102653327,-0.10661764705882353,0.4939140732942957,0.5060859267057043,-14.414483525756587,-53.952667715085724,-14.863258026159333,-7.084500019178398,-2.9419661693068933,-18.955928042652754,-50.450692340148045,-6.9234014805722826,0.2188,-0.2369,-0.557,-0.086,0.037000000000000005,-0.093,-0.18,-0.109,5.753739931,-1.963325087,-3.835679490621764e-05,0.010739902573740938,-0.0,-0.0,-0.0003835679490621764,-0.9205630777492232,-0.0074044700000000015,-0.002615883,0.9042,-0.15342717962487054,-0.03033980583,3.835679490621764e-05,0.0,-69.3,-507.1997,-111.0,-102.0,-92.0,-93.0,-52.0
Cambridge,0.234,-0.135,29477.55,0.24,2.741882940601585,331600,791700.0,-5.2,0.6067162558366815,0.09341405147138668,0.0018822166720961376,0.14382669128026931,0.0005519962355666558,0.0186140369927969,0.030712708582184094,0.0747638180041264,0.695,0.6579999999999999,0.18985270895405065,0.19048532210956576,0.21932423052511404,0.05157172463438536,0.010905700702684687,0.008705307118284248,0.02643222793261031,0.011909630275567393,0.018263266750523668,0.05184677383243541,0.07816898208582569,0.0006188606956126242,0.00737131850774148,0.00537721182187858,0.009145385835164336,0.012721025409815056,0.0034793723553331987,0.6462449699326309,0.3346294705430212,0.009653207939593978,0.007844644391192295,-0.0016277071935615138,0.3219585912332139,-0.2430412277844138,-0.011710448975900891,-0.02181579780259529,0.122,0.498,0.395,0.094,-0.136,-0.07356332233123841,89145.0,17268.0,-0.28300000000000003,0.31,0.032,0.298,0.241,0.07,0.01,0.071,52552,-0.087,-0.5134,-0.055,0.213,0.715,-0.069,-0.003,570.0,572.0,-0.019,0.723,4749064680,-0.015700000000000002,2.58,0.03471993930964724,0.9767890107503532,0.10886331441480644,0.2572703621061598,-0.03619647446338727,0.06334383031092773,0.08144206754262136,0.992,0.2242,0.4253085749448004,0.044,0.308,0.00045,-0.0063135388600000005,0.0008100000000000001,-0.0007000000000000001,0.08682999999999999,0.01446,0.0214,0.0383,0.131968103,0.1168994047,0.01656620868,-164.733,0.0,0.465,0.123,0.106,0.081,0.226,0.455,0.18,0.092,0.071,0.048,0.021,0.133,5.069,5.0139999999999985,0.221,0.476,0.28600000000000003,-0.104,0.00031464738,0.0542947116950809,-9.863539291273028,-29.853042313678646,-1.0677959966699244,68.5,61.9,0.03460961324362263,0.0724946351065718,0.08935572873808026,0.8035400229117253,-0.2052532833020638,0.5024270907101009,0.497572909289899,-2.8948130452093963,-10.28884786621783,-4.59061787381909,-0.8687153871212944,-0.9573967495565932,-8.707061932167807,-27.129257610308752,-1.6351757338835198,0.2121,-0.1123,-0.403,-0.041,0.017,-0.096,-0.11,-0.025,2.359108781,-4.132844064,-0.0,,-0.0014116625040721034,-0.00012668766062185545,-0.00013573677923770224,-0.7872733195786731,-0.006662155,-0.0032439430000000004,0.8055,-0.13573677923770225,-0.012612612609999999,0.0003891121004814131,9.954030477431498e-05,-81.5,-948.4975,-94.0,-101.0,-85.0,-75.0,-67.0
Canton,0.034,-0.06,16860.89,0.11,0.0,254400,192500.0,-6.1,0.6899080122650313,0.04399413411545127,0.0,0.05692574323423544,0.0,0.008665511265164644,0.009198773496867084,0.027196373816824423,0.7040000000000001,0.66,0.21505550101737275,0.1012659591515744,0.11022099410314314,0.06477250844668522,0.011311623096718416,0.016765441375493368,0.01663077919577053,0.009157028221153005,0.03864804558045458,0.07190960397199565,0.0808646389235644,0.0,0.03380020711043241,0.007675744244201783,0.00787773751378604,0.01972800932939581,0.003501216672793796,0.7879459339685353,0.2049634389541325,0.006315089740748948,0.0007755373365832041,-0.0,0.8239345864995778,-0.09527618539750256,-0.0,-0.005317970307999114,0.226,0.187,0.6940000000000001,0.104,-0.066,-0.17704409483713715,96583.0,43870.0,-0.359,0.804,0.08199999999999999,0.136,0.016,0.0,0.002,0.043,50869,-0.054000000000000006,-0.4461,-0.032,0.092,0.87,-0.038,-0.0,576.0,584.0,-0.002,0.858,1480824017,-0.0085,0.77,0.08752533628155519,0.9926676443140916,0.18759893265795305,0.05784451178146624,,,,0.936,0.0901,0.0,0.0,0.428,0.0005400000000000001,-0.00219219556,0.00037000000000000016,-0.00031,0.01347,0.00404,0.0009,0.0094,0.1316028317,0.06353240152,0.00363042294,-11.469,0.0,0.41,0.151,0.113,0.078,0.248,0.322,0.248,0.083,0.099,0.048,0.026,0.175,5.082,5.065,0.115,0.252,0.131,-0.136,4.831085e-05,0.044438519308536636,-6.1769541838865925,-13.375994311869528,-0.8443318668621962,64.2,82.4,0.01277981277981278,0.14000814000814002,0.23654863654863656,0.6106634106634107,-0.0,0.4712200287421526,0.5287799712578474,-14.620272852508554,-56.7079944896236,-21.712660534151002,-6.945740567924278,-2.799626716437808,-50.17553215126872,-67.22659200995422,-7.496778207350133,0.1661,-0.256,-0.617,-0.104,0.045,-0.104,-0.091,-0.014,2.8653295130000003,-1.256958161,-4.443851930853664e-05,0.01137626094298538,-0.017108829933786606,-0.004577167488779274,-0.00022219259654268321,-0.7110163089365862,-0.007968409000000001,-0.0030234209999999997,0.8582,-0.13331555792560992,-0.02461841457,0.008976580900324401,0.0028885037550548816,-64.6,-865.8815,-97.0,-100.0,-98.0,-102.0,-88.0
Carlisle,0.0,-0.016,20052.3,0.23,0.0,457800,,-4.5,0.6918604651162791,0.004263565891472868,0.0013565891472868215,0.08488372093023255,0.0,0.002325581395348837,0.0071705426356589155,0.020348837209302327,0.633,0.604,0.2255634272806613,0.1440654037681606,0.19315673289183224,0.055829354689665794,0.0012834334411417425,0.002246008521998049,0.021818368499409626,0.0,0.013476051131988295,0.04909132912367165,0.036898711432825096,0.0,0.011230042609990248,0.020214076697982444,0.0,0.007379742286565019,0.009946609168848505,0.8640721940214326,0.1359278059785674,0.0,0.0,-0.0,0.9705426356589149,-0.06841085271317829,-0.003948110547095319,-0.01071630005640158,0.232,0.112,0.8009999999999999,0.066,-0.005,-0.20078962210941906,170703.0,33182.0,-0.341,0.7859999999999999,0.053,0.027000000000000003,0.009000000000000001,0.019,0.0,0.159,87286,-0.011,-0.479,-0.0,0.014,0.971,-0.014,-0.0,631.0,644.0,-0.006,0.866,1288013270,-0.0158,3.18,0.059960026648900724,0.9976744186046512,0.21170731707317075,0.08117073170731708,-0.38759689922480617,0.7751937984496123,0.7751937984496123,0.908,0.1202,0.0,0.0,0.482,0.00016999999999999999,-0.00038592509,0.00032,-0.00019,0.017740000000000002,0.0,0.0039,0.0177,0.0,0.004026575399999999,0.0,-3.18,0.851,0.457,0.128,0.079,0.06,0.275,0.354,0.267,0.117,0.015,0.018000000000000002,0.046,0.183,5.154,5.145,0.156,0.22,0.032,-0.106,1.4812279999999994e-05,0.19379844961240308,,,,63.0,31.4,0.010931021485111195,0.03580851865812288,0.05578590275160196,0.8974745571051641,-0.0,0.4662256267409471,0.533774373259053,-66.18217054263566,-187.2093023255813,-88.19767441860466,,-0.0,-111.29844961240309,-222.75193798449607,,,,,-0.071,0.039,-0.08900000000000001,-0.099,-0.019,0.0,,-0.0001937984496124031,0.0038759689922480615,-0.04050387596899225,-0.005038759689922481,-0.0,-0.0,-0.006149305999999999,-0.002100824,0.8459,-0.0,-0.0,0.015891472868217054,0.0036821705426356593,,-476.8816,-94.0,-117.0,-78.0,-39.0,-0.0
Carver,0.008,-0.046,15178.09,0.0,0.0,148300,161000.0,-5.0,0.7833017404790625,0.019214199551955885,0.0,0.0067206617266930896,0.0,0.003101843873858349,0.0026710322247113557,0.003963467172152335,0.659,0.625,0.1084956057211787,0.02481475099086679,0.07430639324487334,0.07072204032397036,0.030742719283129417,0.027709805273134585,0.04990522143718766,0.023987592624504568,0.02316043425814234,0.06892986386351888,0.12986386351886955,0.0030329140099948303,0.06548337067034292,0.0314320179217646,0.03294847492676202,0.030053420644494226,0.019024642426331208,0.7394618834080717,0.2488789237668161,0.011659192825112108,0.0,-0.0,0.9360675512665864,-0.08590384283991039,-0.02825112107623318,-0.02130044843049328,0.208,0.068,0.835,0.097,-0.051,-0.22331838565022424,73904.0,23551.0,-0.364,0.938,0.062,0.006,0.009000000000000001,0.002,0.01,0.035,34361,-0.108,-0.4059,-0.009000000000000001,0.122,0.8370000000000001,-0.041,-0.0,555.0,546.0,-0.002,0.848,139070693,-0.0028000000000000004,0.2,0.04726181545386346,0.9731173530932276,0.19986042048329408,0.0327139492279508,,,,0.201,0.1012,0.0,0.0,0.433,0.00029,-0.00073208723,7e-05,-0.0005,0.00086,0.00086,0.0,0.0009,0.034659041679999995,0.01473009271,0.0017329520800000002,-3.077,0.233,0.354,0.187,0.11,0.106,0.242,0.187,0.14300000000000002,0.122,0.069,0.083,0.05,0.34600000000000003,4.976,4.9510000000000005,0.191,0.35700000000000004,0.219,-0.124,1.155556e-05,0.08616232982939859,-8.013096674134069,-19.214199551955886,-1.2062726176115803,62.7,60.9,0.06800518134715026,0.3486075129533679,0.35216968911917096,0.2312176165803109,-0.0,0.4927144359321016,0.5072855640678985,-33.000172324659665,-139.09184904359813,-64.14785455798724,-21.549198690332585,-12.166120971911079,-52.66241599172842,-192.11614682061008,-16.138204377046357,0.16899999999999998,-0.2408,-0.622,-0.077,0.038,-0.106,,-0.0,0.0,-0.432451133,-0.0,0.008185421333792865,-0.008874719972428054,-0.0012062726176115801,-0.0003446493193175943,-3.0156815440289506,-0.008097425,-0.00291697,0.8359000000000001,-0.0,-0.07062146892999999,0.00017232465965879716,0.0003446493193175943,-233.2,-614.6122,-76.0,-100.0,-88.0,-134.0,-56.0
