index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%
Arlington,0.6789331220999999,-0.456052474,-0.6212741647,1.4985451019999998,-0.3112402768,0.7949094964,0.5262044928,-0.8064501611,-0.8476415012999999,-0.2389987827,0.04944313915,1.7982931430000002,-0.18597369719999998,-0.2013304545,0.1673943701,-0.1196754666,0.8282627534,0.9790650345,0.5617556908,2.76017482,1.539691841,-0.6420073261,-0.9152795726999999,-0.7930619728,-0.1181516558,-1.05682236,-0.9447505353,-0.9925025247,-0.9594251906999999,-0.5797844515999999,-1.181737896,-1.30007966,-0.9902541039,-1.0991925790000001,-0.7699595729,-0.3587470008,0.36119307659999994,0.5234716411,-0.213835369,-0.3918414363,-0.8457340845,0.5667539229,-0.2981196679,-0.23623340420000002,0.3019063334,1.790073619,-1.419610737,-1.48598686,-0.6375436833,-1.203916178,0.6228880808,0.35635928380000004,-0.7303439432,-1.925227552,-0.33122883329999997,2.705575928,-0.02677325244,3.0017937810000004,-0.33875339409999994,0.040603910970000004,1.022504611,-0.5302604713,0.17478910460000002,0.3607808294,-1.182747897,1.2608292859999999,-0.3613623044,-0.09080423548000001,1.353236389,0.9895397398000001,-0.5944769778,0.5115303096,-0.2986026217,,-0.9516140358,1.6687875280000002,0.9026537684,-0.9464478768000001,0.8037893614,-0.2874419922,-0.2087604639,-0.2233558536,-1.0398367309999998,-0.3089408372,-0.1314194915,-0.1235607784,-0.3617483386,1.273896155,1.182972095,0.27708191050000003,-0.5528569827,-0.03434395525,0.2303285816,0.3018148885,2.417977982,-0.1560756148,-0.4486982688,-0.4149814193,2.8950740510000004,-0.9431615436,0.8328747117,0.3815041013,-0.6708398745,0.06884746068,-0.7504270163,-0.1196586988,0.6204256658,-1.001629355,0.09397264398,-0.07295982677,0.05761802926,0.35552777560000004,1.203731415,0.9751593290999999,-0.6460464807,-0.8530274890999999,-1.018290478,0.8380852328,2.178252124,-0.4471227406,-0.5463366253999999,-0.767974741,-0.3635698734,0.9039306426,0.47281397810000003,-0.9311171017000001,-1.477078404,-1.930278352,1.8182129130000002,0.5013812381,-0.7396080555,0.7396080555
Ashburnham,0.02017562146,-0.5401472564,,-1.03713231,-0.3112402768,-0.6938552528,-0.38267472329999996,0.6286018366,-0.38218523060000004,-0.2190073778,-0.1543143814,-0.6898087522,-0.18597369719999998,-0.3496578118,-0.1738807894,-0.38948593810000004,0.9156711197,0.7334616051,-0.1353440169,-0.39549535119999996,0.005752507905,-1.8487578219999998,0.9740551034,-0.5818980231,0.1244501234,0.37744191520000003,-0.4305518221,1.4978451069999998,-1.412471289,-0.007582246995,-0.102848704,0.5751721603,-0.3852364832,-1.6475027269999998,-0.7164514754000001,-1.3656654830000001,1.707063148,-0.8576877375,-0.603775346,-0.3918414363,0.31402914260000003,-0.09684354199999999,0.2950509345,0.5639835299,1.4495081969999999,-0.6801921462999999,0.37865601340000005,0.9247425068,-1.0433013420000001,1.4839080580000001,-0.03111038059,1.803045394,-0.4110114053,0.5226401328,0.9122077493999999,-0.6293042389,0.022556992209999998,0.1134415899,-1.059374251,-0.2037156219,-0.6580205197,-0.5302604713,-1.099880823,-0.6052211001,0.35623383270000003,-0.284256092,-0.22470165109999998,-0.3685583675,-0.3336361429,-0.327924354,-0.9717009120000001,0.821747632,-0.3317995265,-1.215516401,-0.6923433507,1.608949864,0.39616692740000004,1.890403209,0.014199425869999999,,,,0.06015066403,-0.06308478951,0.03191911213,0.07230096272999999,-0.211528088,-0.1475501006,-1.132132225,-0.6091630432,-1.02956153,-0.5844876282,-0.3308156372,-0.3382430168,-0.5243881986,-0.36583343659999995,-0.2456957206,-0.562898942,-0.47674253369999997,1.190606968,-0.03656580663,-0.7219432976000001,0.6391172656,0.6021541354,-0.08763267268,-1.8567775880000001,2.7948920289999997,-0.7785893333,3.0925542839999998,-1.7411966890000001,-1.384373291,0.3190073632,-1.429828431,-1.2959663000000001,2.762787905,0.6569989473,0.05886151194,-1.086229086,-0.5122002442,-0.01604787793,-0.4693189901,-0.24791111219999998,-0.258593275,0.9932649301,-1.215789086,-0.5893601541,0.2671401755,1.095995663,-0.4405780037,-0.5132799049,-1.673727837,1.673727837
Ashby,-0.6056440042,0.1115873075,,-0.7553903756,-0.3112402768,-0.5446862897,-0.1418280691,0.5260981225,0.6183268644,-0.3402955351,-0.07556651617,-0.516433258,-0.18597369719999998,-0.5140580147,-0.3490083415,-0.3221169202,0.25136753559999997,0.08436682721000001,-0.7370507044,0.043817463560000006,-0.7034267093000001,-0.20650981579999997,0.6775512873999999,0.6095218255,-0.9255533173,0.2941360903,-0.003320769999,-1.897341762,0.16190419050000002,0.5998356308,2.25113336,-0.06261768850999999,1.1172796520000001,1.568354691,0.1190034119,-1.507720041,1.57060532,-0.253339283,-0.603775346,2.8692992160000004,0.5432253404,-0.9243705445999999,0.5205009179,-0.201076919,-0.19610956969999999,-0.11876810880000001,0.03449012823,0.3622389878,0.346111248,-1.302634914,0.3489710781,-0.8674979891,-1.0496764809999999,0.7172404927,-1.538093752,-0.5626066355,-0.3227547203,-0.4023355871,-0.6990638225,-0.3665953104,-0.4193032635,-0.34973532539999996,-1.737215786,-0.6052211001,,,,,,,,,-0.3380837129,-0.1434965802,-0.6417539487,-0.8609480597,-0.08814358675,-0.22259045730000002,0.1939582793,,,,-0.6662993451,0.07050822272000001,-0.5015598828,-0.5544566089,0.23913266390000001,0.1614599549,-0.8342926748999999,-0.5706306539,-0.655007957,-0.7190223864,-0.880128502,-0.3382430168,-0.6818392317,-0.9968602352,-0.6580543974,-0.8354136854,-0.48864204200000005,1.145610739,2.005929379,-1.227690022,1.075769646,-1.931052569,-0.9803760744,1.058250685,0.12777313029999998,0.8435199173000001,-1.08304071,-0.9509792277,-0.843626546,-0.7766050094,,,,,,,,,,,,0.09992205492,-1.67275641,0.5647692025,1.113223986,0.35621134200000004,-0.8956772923999999,-0.5132799049,0.6114328793,-0.6114328793
Ashfield,0.3495543718,0.06953991624,,0.42792574990000004,-0.3112402768,-0.5797848692,-0.76802937,-1.575228017,0.9158447607,-0.5994079915,-0.1543143814,-0.5594456318,-0.18597369719999998,-0.380958664,0.2364447163,-0.3712220914,1.107969526,1.470271893,-0.5030020167,-1.457669523,1.152935,1.046831262,0.9559484916,-1.163786996,-0.04433109989,1.176634603,-0.1594918647,-1.3656218519999999,-0.3093291377,1.513599879,1.437906294,-0.3625718715,0.6421421857,1.094206633,-0.6320415325,0.40771513530000003,-0.7941000873999999,2.320673607,0.399219682,-0.3918414363,0.4531341714,-0.4377362581,-0.4297340837,-0.2781258387,-0.9756127223000001,1.26607785,-1.0840489979999999,-0.8431256959000001,0.026423395359999997,-0.1883375886,-0.4772975661,0.8125928223000001,-1.032869505,-0.030434574199999998,-0.0752271839,-0.512583433,-0.224094231,-0.4023355871,0.02155703417,1.262201575,-0.06225701562999999,-0.9569562706999999,-0.05833005991,-0.4881299571,,,,,,,,,-0.07176225215,-0.18581315210000002,-0.9516140358,1.9780266130000002,0.30373667460000003,-1.055514943,-0.1107563142,1.063489927,0.2321290034,0.1498908689,-1.0398367309999998,-0.03782560653,-0.5015598828,-0.5544566089,0.9526788545,-0.5183621672,-0.4085802033,-0.51283207,0.04302370097,-0.7190223864,-0.880128502,-0.3382430168,1.778333161,-0.9968602352,-0.4771710855,0.1201797507,-0.5242992493,1.425060999,-0.06416709293,-0.5840123727000001,1.103060419,-1.031097556,0.2775805371,-0.3100278922,1.045126127,0.07301802325000001,0.1219967715,0.8050595742000001,0.1657673783,-1.360931608,,,,,,,,,,,,1.457803225,-0.2975023683,-0.8006095443000001,-0.1114339916,0.037796753280000005,0.2446692678,-0.1892344522,0.8766480642,-0.8766480642
Ashland,-0.3750788789,-0.8765263861,-0.6592450716,1.4985451019999998,-0.3112402768,0.06076420752,1.561211299,-0.8577020181999999,-0.7217061645999999,0.2527810119,-0.1543143814,0.9435165415000001,-0.18597369719999998,-0.36255351939999997,-0.06460638253999999,0.01943851294,1.405157971,1.5404443019999998,1.159620733,1.314763051,-0.5248572220000001,0.021772256919999997,-0.9173774212000001,-0.6377167067,-0.2886605494,0.3347990797,-1.622359338,-0.01848552449,-0.7791381299,-0.5797844515999999,-0.6369111688,-0.4830210603,-0.9513939339,-0.4519410774,-0.215586965,0.1522962072,-0.08168488328,-0.141546715,-0.603775346,-0.3918414363,0.3614356947,0.4535946761,-0.4297340837,-0.2057723066,0.6266993137,-1.301501414,1.092800225,0.7037589815,-0.7605005497,-0.19881225789999998,1.212827869,0.7873027148,-0.3605904782,0.1744079099,0.36363278649999997,0.45453181530000003,-0.3474198426,-0.2991801517,0.02155703417,-0.7466479170999999,0.8279033171,-0.743608371,-0.45612973520000005,0.3900536151,0.1429096325,-0.004020018517,-0.532188121,-0.3685583675,0.5512805954,1.061401418,-0.44358740409999997,0.8128842798999999,-0.2865612849,-0.002441340684,0.49650759590000004,0.5734583807,0.5073476568999999,0.2853559157,-0.04293991313,-0.2057640952,-0.1858691763,-0.2039766244,-1.0398367309999998,-0.1629988911,-0.3112505676,-0.3194225195,0.08891241331000001,0.6558760437,-0.2105025156,0.5082762462,-0.7401337689,-0.5985620336999999,-0.5843446517,-0.2489326114,-0.4555033716,-0.1993738799,-0.5803688895,-0.5402121102,0.013781643090000002,-0.9076382055,1.453903653,0.3355271263,-1.3531092180000002,-0.26446921100000004,-0.8451119226,-0.23863944469999998,0.8072938689,-0.6366547739,-0.5505822879,0.5123864406,-0.77152698,0.48334921909999995,0.6433995331,0.6766685322,-0.3689054737,-0.48191929710000003,-0.6797569957999999,0.7860767377,-0.06183141046,-0.39986483899999997,-0.5665936997,-0.65639021,-0.4000928983,1.6543386580000001,0.4075329318,-0.45799052409999996,-0.9317957420999999,-1.303492844,1.149334859,-0.5132799049,-0.24238535120000002,0.24238535120000002
Athol,-0.04570012861000001,1.541198609,,0.371577363,-0.3112402768,-1.130637576,-0.9188754323,2.1661575490000002,0.4931166157,-0.342115724,-0.1543143814,-0.5585026153,-0.18597369719999998,0.2964125713,0.07155091905000001,0.01973475844,-0.9898312664,-1.564684771,-1.4626694130000002,-0.42563737380000005,-0.25334962910000003,0.1722308062,-0.3629364527,1.0303806420000001,-0.7964689414,1.014320098,2.204267724,-0.5780228447,0.5939807529,0.2362295976,-0.5943529121,0.332490406,3.0037617439999997,-0.1532998999,1.257458142,-0.12856718820000002,0.2334510653,-0.165609263,-0.603775346,-0.3918414363,-0.4684867908,0.9170776311,0.5088172974,0.4912953268,-0.1311509736,1.318477427,-1.17009047,-0.8230362845,1.133035193,-1.000537305,-1.253942798,-0.25759256129999997,-0.05806491597999999,0.7684511137000001,1.972786011,-0.512583433,-0.002108130113,-0.19602471629999998,0.3818674625,-1.235286983,-1.194936339,1.4883388869999998,-0.3598878782,-0.4881299571,-0.9998985829000001,0.8669839935,0.42443645210000003,0.7424581606999999,-0.8314018082,-1.0944489179999999,1.744311414,-2.085431846,0.1322118994,0.1527194228,-0.8377878814,0.17391158710000001,-0.794220103,-0.45820188079999996,-0.5861987294,0.17631917019999999,0.00265508706,-0.0178385968,0.039525900360000005,-0.1455981206,-0.5015598828,-0.5544566089,-0.5495236519,-0.3329561339,0.5205750887,-0.3201701235,1.762565102,-0.07822298409,0.42808121299999996,-0.3382430168,-0.6818392317,0.1691297576,0.3263876661,0.027803798089999998,-0.39402442369999996,1.425060999,1.136488861,-1.457574897,0.9393157769,-0.23113754379999998,-0.6286892798,-0.2981298176,-0.1440351651,0.6002035297,-0.7747753076999999,1.068465395,-0.6994274140000001,0.2642267445,-0.7434218756000001,-0.6600511238,-0.34119137299999996,0.3434765093,0.38508468619999997,1.670221154,-0.36011196079999996,-0.28888180199999997,1.071346104,1.017421127,0.4929744647,-1.50809512,-0.97207318,1.430997127,1.2544829990000002,1.140311193,-1.502731038,-0.007928583259999998,-0.7161491554,0.7161491554
Attleboro,0.1189892466,0.3848953504,-0.9063227235,0.7096676845000001,-0.3112402768,-0.5476111713,-0.7344375998,0.7823574078,-0.3711232875,0.14772048769999999,-0.07612897099999999,0.18058522010000003,-0.09737075249,-0.03213090006,-0.09455044983,0.09963012439999999,0.5835193276,0.382599563,-0.5274289196,-0.18449390289999998,-0.5809340627,-0.668871378,0.7932082034000001,-0.20771412309999998,0.44089723630000005,-0.4949536008,-0.4704426936,0.3556894917,0.5054509858,-0.5797844515999999,-0.2356488216,-0.2916455989,1.061189676,0.2539886994,0.4237030781,-1.143964541,1.268912511,0.3740248989,-0.4255394408,-0.3918414363,-0.6514550043999999,0.1658045608,-0.3080525097,0.204264795,0.6266993137,0.06088758317000001,0.02588598111,-0.18017511989999999,0.4075896812,0.08027176213,-0.5579797293,0.1243340433,0.042776938099999995,0.39973464229999994,-0.1483705123,0.1043693978,-0.07610349708,0.3197524607,-0.33875339409999994,-1.1809937529999999,-0.6517634981,0.8647065652,-0.1075203423,0.03878018624,-0.3827821466,0.29893789870000004,0.4586016154,-0.3685583675,-0.1677142545,-0.35187824659999994,-0.06636346991,-1.28773016,-0.1353600524,0.2091415186,1.173140847,-0.1752811583,-0.10422813019999999,0.1340188176,-0.01362441375,-0.2623704886,-0.20451112579999997,-0.2162976436,-0.054431356339999994,-0.070943202,0.102585105,0.1506456592,-0.7748540279,1.4593021880000001,0.8569891629999999,0.3926790783,0.6218792222,0.4864090474,0.12046600869999999,-0.1298520709,-0.5243881986,0.2408887251,1.043527385,0.2718338741,0.1295952606,-0.9431615436,-0.29877802649999996,-0.17021959820000002,0.28433720690000003,0.5688224682,0.020578648730000003,0.8083911187999999,-0.9254840143999999,-0.2716801925,-0.438485778,-0.3656329604,0.41811585939999996,0.300747157,-0.113048508,-0.3226267446,-0.34119137299999996,0.3434765093,0.38508468619999997,1.670221154,0.02261208801,-0.5282526569,0.9290922828,0.4942339272,0.07709927112,0.4036586325,-0.0320261133,0.8134564286,0.1200283534,0.8847186795,-0.6226466589,1.164624578,-0.3791390478,0.3791390478
Auburn,-0.5068303791,-0.5821946476,-0.9659359804000001,0.14618381519999998,-0.3112402768,-0.6636314759,-0.9258473092,0.37234255130000005,0.4750946564,-0.1606060088,-0.09326610934,-0.3614464918,-0.18597369719999998,-0.2786525004,-0.5275698154,-0.04881061398,-0.3779727021,-0.4419262359,-0.06880721365,-0.04056012909,0.3732500845,0.17428984879999998,0.06104694329,0.08694831349,-0.12727422830000001,-0.4836802851,-0.108456521,0.23646195809999998,0.6569482943,-0.45277751520000004,-0.2535538684,-0.05797148682,-0.3567697825,0.5645708687,-0.32888416730000003,0.19572848059999998,-0.047126182819999994,-0.7084003512999999,-0.603775346,-0.3918414363,0.5918580681000001,-0.7128292084000001,-0.05155960678,0.2271072608,-0.3476796271,-0.3882516468,0.8088633698000001,-0.7426786389,-0.785091923,-0.2860468009,-0.4154624175,0.8960961589,-0.1420997944,0.9528093493,-0.843232132,-0.5626066355,-0.5200756989,-0.4023355871,-0.6990638225,-0.8009411465999999,-0.3019247055,-0.3005011947,-0.2722008531,-0.1368565282,-0.5199191325,0.5716000242,-0.46385779439999997,0.8813352267,-0.2783288468,-0.49560160229999994,-0.44358740409999997,0.12154281859999999,-0.2751492861,0.2937746623,0.2309132355,-0.9120180920000001,0.8731109743000001,0.3028369682,-0.2625266688,-0.266494412,-0.1949633039,-0.2116755004,0.11285839339999999,0.05872060399,0.9087011187,1.129954365,0.126467476,-0.2093521117,-0.4040659217,-0.3779687075,-0.48475633310000005,0.3688463664,2.425889847,-0.3382430168,-0.5637509568,-0.04679582966,0.35036777799999996,0.087747985,-0.11017156869999999,-0.8318550841,0.33605155840000006,-0.1012541357,0.5845357181,-0.4977908812,-0.344634561,-0.2029452209,-0.17801120199999998,0.032465291980000005,1.887516802,0.0441094267,-0.5912780649,-0.48444171,0.08306765082,0.09266479899,-2.2257502209999998,-0.6738718102,-0.34737866729999994,0.8900937279000001,-0.1967445514,-0.3873868423,0.1070377081,1.408802609,0.42699495789999997,-0.5075511002,-0.1451799269,-0.3385060326,0.10681948150000001,-0.09574161514,0.06353355439,-0.5132799049,-0.08011215126,0.08011215126
Avon,-0.473892504,0.2377294811,0.027691468660000003,2.8509063880000003,-0.3112402768,-0.4140415769,,-0.4989390188,-1.277651957,2.180332825,-0.1543143814,1.4310195940000001,-0.18597369719999998,0.5903448702,-0.2987331302,0.2867396008,0.37373924840000006,0.4878581756,-0.6325893443,-0.298924893,-1.395961368,1.37259888,-0.801673704,-0.1060664974,3.0378393389999996,1.054617302,-1.03976707,-0.5637446965,0.79985958,-0.006509982922,-0.4048050167,-0.1575139531,0.3602005917,1.033166332,1.7564517240000002,-1.225619535,1.551679461,-0.8576877375,-0.603775346,-0.3918414363,0.253470541,-0.5711569954,-0.08197363002000001,-0.032980379039999994,-0.6941254728,0.4426559287,0.34423942490000004,-1.8877750880000002,-0.5022911302,0.7566283868000001,-0.5730502820000001,0.6471495375,0.4965652815,0.4099767666,0.9122077493999999,0.5379038195,-0.5200756989,-0.4023355871,-1.059374251,-1.045260679,-0.8065257803,0.2903083737,-0.8410971628,0.09732575772,-0.4970629682,0.6246176596999999,-0.49802295770000005,-0.3685583675,-1.3291674740000001,-1.525618985,-0.1418082567,1.353548756,-0.2369311643,0.5335685695,1.299614352,-0.07390694723999999,-2.041426464,-0.43410901729999996,0.2300579377,-0.055850926620000005,-0.05622260752,-0.09422086819,1.492425919,-0.1669280973,0.23991383219999998,0.3073350521,0.3330203206,-0.7037682005,0.17012341399999997,0.2192833265,0.1621998377,-0.6258829384000001,-0.49983498020000006,-0.3382430168,-0.6818392317,2.5046890580000003,-0.5621809372,-0.457369596,-0.1226908431,-0.9431615436,0.5844631351,-0.79090876,-1.134783028,2.602054165,-0.6016364493999999,-0.774052801,-0.3139153497,-0.1297456331,1.663323783,-1.214385048,1.49960935,0.5381298377,-0.09904021093,-0.5821839593,-0.61833238,0.26669550399999997,0.33584345229999996,-0.8781951054000001,-0.5232547618,0.2165831092,,,,0.09992205492,0.01584665398,0.9224433973999999,1.18230851,0.09911187593000001,-0.9192476815999999,-0.5132799049,0.3068654697,-0.3068654697
Ayer,0.1189892466,1.267890566,,-0.3046032802,-0.3112402768,-0.4189163796,-0.2609837822,-0.4476871617,-0.4261875471,0.7891155297,-0.1543143814,0.43033046950000003,-0.18597369719999998,-0.5140580147,0.7277119792,-0.2482800967,1.352712951,1.084323647,-0.4064196912,1.73468894,0.33799804969999997,0.5379002398,-0.8940959515000001,-0.2776179063,-0.15152955140000002,-0.6312511071,-0.6269222386,-0.2080420187,-0.2582173814,-0.5797844515999999,-0.8092190949,0.8469975706,0.46789809619999995,-0.5319142540999999,-0.9445604233,-0.6864387259999999,0.8222265584,0.04122979079,-0.603775346,-0.3918414363,-0.9678284733,0.5935329487,-0.3287773198,-0.2819200351,-0.217762435,0.1956293522,-0.9463826444,1.40688838,1.747819525,-1.698971182,-0.25353338670000003,-0.9140317868000001,-1.2513601890000001,0.5226401328,0.2173461297,-0.3291650239,-0.17476398640000002,-0.09286928088,1.5829022240000001,-0.9366742204,-0.03770414587,0.3231311275,-0.7534101376000001,-0.16612931390000002,,,,,,,,,1.145890745,3.312356788,-0.8061695051000001,1.586495873,-0.0990525395,0.03705739189,0.6043680381000001,0.4605602274,0.5342563284,0.5597995251,-0.5219259994,-0.1383010233,1.180117558,1.443333151,-0.1927505566,-0.2093521117,0.8836918739,-0.2238391503,-0.1442530853,1.188887462,-0.44743898390000003,0.42089542909999994,-0.42598130289999997,2.263322219,2.876733487,1.5472537730000002,-0.1982196668,-0.8484326419,1.5091062259999999,0.013688301659999999,0.5026633969,-1.764394234,-1.02095532,0.03501627079,0.3146413334,-1.2854984740000002,1.663323783,-0.8924446009999999,-1.384373291,0.9398543743000001,,,,,,,,,0.35272427799999995,0.03374462875,0.1807028929,0.9217975001000001,0.8906126744,-0.4507897951,0.3510484654,0.2805718957,-0.194017537,-0.5132799049,0.7995605455,-0.7995605455
Barnstable,-0.2762652538,0.36387165479999994,-0.2651006553,-0.24825489329999997,2.177569862,-0.3194704043,-0.3053502711,0.01357955187,0.2500971416,0.4488133414,0.027374734269999996,-0.5812854856,1.484799775,-0.10505197849999999,0.02248642389,-0.07995791593,-0.6926428209000001,-0.6524434611,-0.4913512204,-1.1658576790000001,-0.5422761719,-0.41759260060000003,0.1470000748,0.4553385447,1.2138263679999999,1.418306598,1.532452364,0.4911641857,0.07508245808,-0.1620479734,1.3362352259999999,-0.1444811349,-0.7219362534999999,0.8911076014,0.07888879565000001,0.17482820010000003,-0.2565750973,0.01967540018,1.105753576,-0.26928363710000003,-0.3809166383,0.1059945658,-0.32673419800000003,-0.09325840013,-0.6291668767,-1.166759645,1.746715407,-0.9435727528,0.5428422343,1.14513403,-0.6734618105,0.022529865319999995,0.4797583058,0.3894925181,0.9853510778,-0.4792346314,-0.07610349708,-0.2991801517,-0.09854644193,-0.09512916284,-0.23579036280000001,0.40518801200000004,0.9703884551,0.2144169007,0.3181402255,-0.21609056059999998,-0.429692631,-0.09080423548000001,0.1364758743,-0.08838542784,-0.06636346991,-0.4634384178,-0.3172618559,1.9159099169999998,1.508295635,0.12143369109999999,-1.786373941,-0.4090845185,-0.3891994503,-0.2872905828,-0.2046035182,-0.21983668059999997,-0.7419234785,-0.1006929064,1.222271728,1.482505499,0.9151237918,-0.2711541228,0.164591328,0.1036861586,0.4516275983,2.010170417,0.6359750049,0.3613551588,-0.08155716796,1.121958541,3.038497958,2.525926263,-0.2299930068,-0.8247504165,-1.333826263,-0.5840123727000001,0.1751741119,0.7021491369,1.27853526,-0.1315567734,-0.02511903585,-0.2514038269,0.06594851651,-0.4241675872,0.8507132555,0.22770633210000002,-0.6453637962,-0.42644963049999995,-0.2580490709,0.6442021131,0.4835671539,0.5260342621999999,1.416405255,-0.02592889702,1.001479459,0.331234955,1.02865219,-0.6862196751999999,0.15076081630000002,0.1306283406,0.5983320895,0.5664699775,-0.5889684893,-0.49373689119999997,0.1751425359,-0.1751425359
Barre,0.1189892466,-0.3509339959,,-0.7553903756,-0.3112402768,-0.7708771356999999,0.055919710139999995,-0.1914278764,0.4756183926,-0.2222141705,-0.1543143814,-0.5371117539,2.090590297,-0.49820316840000006,-0.39156723439999996,-0.4016618617,0.5135926346,0.5404874819,-1.6250370840000001,-0.5796555224000001,-0.0699905005,-1.274674485,-0.40316658990000004,1.4477329419999998,0.7140801199,2.501011915,5.352238185,-1.9605659640000002,1.253577778,-0.5797844515999999,0.32155011920000004,0.6395352001,-0.4224914542,0.28081207280000003,-0.3505246612,-0.3408618791,0.09546599258999999,1.4063357330000001,1.472426104,-0.3918414363,-0.2046395473,-0.9594826617000001,0.08369734795,-0.43901212920000005,0.49678212159999996,0.786996005,-1.144278028,0.6434907473,-0.4039256371,-0.9046689736,-0.5828267296,1.17677037,-0.2765555998,-0.07140307101,2.082501004,-0.6960018421999999,-0.6927315551000001,-0.4023355871,-1.059374251,2.42950601,-0.6592085618,-0.28408981780000003,-0.1139364661,-0.6052211001,,,,,,,,,-0.3089857091,0.3219857102,0.33209203940000004,-1.714587499,0.5271908146000001,0.5863381167,-0.4913782968,,,,1.5726333330000002,0.09408346017000001,0.7332163223999999,0.8949202755,-0.267860682,-0.1475501006,0.09680990562000001,-0.41650109679999997,-0.7571589313,0.19291629789999998,0.9807744647,-0.07031180063999999,-0.3177337176,0.43279892840000006,-0.2924201741,-0.2180021895,-0.4919061433,1.425060999,0.9708811432,0.013688301659999999,0.39350030189999996,-2.0310475709999998,-0.3311081459,-0.04827025131,2.047419217,-0.08919290182,-1.139088965,-0.3656329604,-1.384373291,-0.393140679,,,,,,,,,,,,0.671661495,0.8557961164,0.07013865955,0.9775771819,0.6899395633,-0.8322522203,-0.5132799049,-0.2859199033,0.2859199033
